0.0805556	 -0.492494
0.0808333	 0.433054
0.0811111	 -0.171025
0.0813889	 -0.170998
0.0816667	 0.432994
0.0819445	 -0.492383
0.0822222	 0.321383
0.0825	 -1.02117e-05
0.0827778	 -0.321365
0.0830556	 0.49237
0.0833334	 -0.432987
0.0836111	 0.170995
0.0838889	 0.171028
0.0841667	 -0.433061
0.0844445	 0.492507
0.0847223	 -0.321559
0.085	 0.000205719
0.0852778	 0.32119
0.0855556	 -0.492245
0.0858334	 0.43292
0.0861112	 -0.170966
0.0863889	 -0.171058
0.0866667	 0.433128
0.0869445	 -0.492632
0.0872223	 0.321734
0.0875001	 -0.000401226
0.0877778	 -0.321014
0.0880556	 0.49212
0.0883334	 -0.432852
0.0886112	 0.170936
0.088889	 0.171087
0.0891667	 -0.433195
0.0894445	 0.492757
0.0897223	 -0.32191
0.0900001	 0.000596733
0.0902779	 0.320839
0.0905556	 -0.491995
0.0908334	 0.432785
0.0911112	 -0.170907
0.091389	 -0.171117
0.0916668	 0.433263
0.0919445	 -0.492882
0.0922223	 0.322085
0.0925001	 -0.00079224
0.0927779	 -0.320663
0.0930557	 0.49187
0.0933334	 -0.432718
0.0936112	 0.170877
0.093889	 0.171146
0.0941668	 -0.43333
0.0944446	 0.493007
0.0947223	 -0.322261
0.0950001	 0.000987747
0.0952779	 0.320488
0.0955557	 -0.491745
0.0958335	 0.432651
0.0961112	 -0.170847
0.096389	 -0.171176
0.0966668	 0.433397
0.0969446	 -0.493131
0.0972224	 0.322436
0.0975001	 -0.00118325
0.0977779	 -0.320312
0.0980557	 0.49162
0.0983335	 -0.432583
0.0986113	 0.170818
0.098889	 0.171206
0.0991668	 -0.433464
0.0994446	 0.493256
0.0997224	 -0.322612
0.1	 0.00137876
